ProcessingStatus,Match OpenPermID,Match OrgName,Match Score,Match Level,Match Ordinal,Original Row Number,Input_LocalID,Input_Standard Identifier,Input_Name,Input_Country,Input_Street,Input_City,Input_PostalCode,Input_State,Input_Website
OK,https://permid.org/1-4298364799,Kerry Group Financial Services Unlimited Co,26%,Possible,1,259,,,kerry group financial service,,,,,,
OK,https://permid.org/1-5066558455,Kion Group AG,92%,Excellent,1,260,,,kion group,,,,,,
OK,https://permid.org/1-4295866923,Klepierre SA,92%,Excellent,1,261,,,klepierre,,,,,,
OK,https://permid.org/1-4295869167,Knorr Bremse AG,92%,Excellent,1,262,,,knorr bremse,,,,,,
OK,https://permid.org/1-4296619425,Kojamo Oyj,92%,Excellent,1,263,,,kojamo,,,,,,
OK,https://permid.org/1-4295884672,Koninklijke Ahold Delhaize NV,77%,Good,1,264,,,koninklijke ahold delhaize,,,,,,
OK,https://permid.org/1-4295884728,Koninklijke DSM NV,92%,Excellent,1,265,,,koninklijke dsm,,,,,,
OK,https://permid.org/1-4295884844,Koninklijke KPN NV,62%,Good,1,266,,,koninklijke kpn,,,,,,
OK,,,,No Match,,267,,,koninklijke philip,,,,,,
OK,https://permid.org/1-4295869106,K&S AG,92%,Excellent,1,268,,,ks,,,,,,
OK,https://permid.org/1-4295869106,K&S AG,92%,Excellent,1,269,,,ks aktiengesellschaft,,,,,,
OK,https://permid.org/1-4297057843,La Poste SA,92%,Excellent,1,270,,,la poste,,,,,,
OK,https://permid.org/1-4295870205,Lanxess AG,92%,Excellent,1,271,,,lanxess,,,,,,
OK,https://permid.org/1-5038054895,LEG Immobilien SE,92%,Excellent,1,272,,,leg immobilien,,,,,,
OK,https://permid.org/1-4295868617,Legrand SA,92%,Excellent,1,273,,,legrand,,,,,,
OK,https://permid.org/1-4295875430,Leonardo SpA,92%,Excellent,1,274,,,leonardo,,,,,,
OK,,,,No Match,,275,,,liberty mutual fineurope,,,,,,
OK,https://permid.org/1-5069461045,Lietuvos Energija Renewables UAB,45%,Possible,1,276,,,lietuvos energija uab,,,,,,
OK,https://permid.org/1-4295903205,Linde Inc,35%,Possible,1,277,,,linde,,,,,,
OK,https://permid.org/1-4298343230,Linde Finance,92%,Excellent,1,278,,,linde finance,,,,,,
OK,https://permid.org/1-4297805945,Linea Group Holding SpA,92%,Excellent,1,279,,,linea group holding,,,,,,
OK,https://permid.org/1-5071534681,Lonza Finance International NV,92%,Excellent,1,280,,,lonza finance international,,,,,,
OK,https://permid.org/1-5079710330,LSEG Netherlands BV,92%,Excellent,1,281,,,lseg netherlands,,,,,,
OK,https://permid.org/1-4295875513,Luxottica Group SpA,92%,Excellent,1,282,,,luxottica group,,,,,,
OK,,,,No Match,,283,,,lvmh moet henn l vuitton,,,,,,
OK,https://permid.org/1-5050307449,LYB International Finance II BV,92%,Excellent,1,284,,,lyb international finance ii,,,,,,
OK,https://permid.org/1-5040246454,Madrilena Red de Gas Finance BV,75%,Good,1,285,,,madrilena red de gas fin,,,,,,
OK,https://permid.org/1-4295889568,Mapfre SA,92%,Excellent,1,286,,,mapfre,,,,,,
OK,,,,No Match,,287,,,mercialy,,,,,,
OK,https://permid.org/1-4298412088,Merck Financial Services GmbH,92%,Excellent,1,288,,,merck financial services,,,,,,
OK,https://permid.org/1-5042243092,MERLIN Properties SOCIMI SA,80%,Good,1,289,,,merlin properties socimi,,,,,,
OK,https://permid.org/1-4295860645,Metro Inc,92%,Excellent,1,290,,,metro,,,,,,
OK,,,,No Match,,291,,,metro finance,,,,,,
OK,https://permid.org/1-4296293806,Metropolitano de Lisboa EPE,63%,Good,1,292,,,metropolitano de lisboa,,,,,,
OK,https://permid.org/1-4295866436,Metsa Board Oyj,92%,Excellent,1,293,,,metsa board,,,,,,
OK,https://permid.org/1-4295866484,Neles Oyj,92%,Excellent,1,294,,,metso corp,,,,,,
OK,https://permid.org/1-4295866538,Metso Outotec Corp,64%,Good,1,295,,,metso outotec,,,,,,
OK,https://permid.org/1-5000002567,Michelin Luxembourg SCS,92%,Excellent,1,296,,,michelin luxembourg,,,,,,
OK,https://permid.org/1-5057810770,Mohawk Capital Finance SA,74%,Good,1,297,,,mohawk capital finance,,,,,,
OK,,,,No Match,,298,,,mondelez intl hldgs nether,,,,,,
OK,https://permid.org/1-5000682750,Mondi Finance PLC,92%,Excellent,1,299,,,mondi finance,,,,,,
OK,https://permid.org/1-4295868681,MTU Aero Engines AG,92%,Excellent,1,300,,,mtu aero engines,,,,,,
OK,https://permid.org/1-4297561247,Naturgy Capital Markets SA,81%,Good,1,301,,,naturgy capital markets,,,,,,
OK,https://permid.org/1-4296948055,Naturgy Finance BV,60%,Good,1,302,,,naturgy finance,,,,,,
OK,https://permid.org/1-5001425607,NE Property BV,92%,Excellent,1,303,,,ne property,,,,,,
OK,https://permid.org/1-4295884978,Nederlandse Gasunie NV,92%,Excellent,1,304,,,nederlandse gasunie,,,,,,
OK,https://permid.org/1-5000734981,Nestle Finance International Ltd SA,92%,Excellent,1,305,,,nestle finance intl,,,,,,
OK,https://permid.org/1-5037450400,NN Group NV,92%,Excellent,1,306,,,nn group,,,,,,
OK,https://permid.org/1-4295866480,Nokia Oyj,92%,Excellent,1,307,,,nokia,,,,,,
OK,https://permid.org/1-4298205141,Nortegas Energia Distribucion SAU,69%,Good,1,308,,,nortegas energia distribution,,,,,,
OK,,,,No Match,,309,,,nos sgp,,,,,,
OK,https://permid.org/1-4298063458,Novartis Finance SA,92%,Excellent,1,310,,,novartis finance,,,,,,
OK,https://permid.org/1-4297989411,Novomatic AG,92%,Excellent,1,311,,,novomatic,,,,,,
OK,https://permid.org/1-4295884978,Nederlandse Gasunie NV,92%,Excellent,1,312,,,nv nederlandse gasunie,,,,,,
OK,,,,No Match,,313,,,o2 telefonica dtld finanzier,,,,,,
OK,https://permid.org/1-4295859007,OMV AG,92%,Excellent,1,314,,,omv,,,,,,
OK,https://permid.org/1-4295868416,Orange SA,92%,Excellent,1,315,,,orange,,,,,,
OK,https://permid.org/1-4295868416,Orange SA,92%,Excellent,1,316,,,orange,,,,,,
OK,https://permid.org/1-4295946639,Paccar Financial Europe BV,68%,Good,1,317,,,paccar financial europe,,,,,,
OK,https://permid.org/1-5051778025,Partnerre Ireland Finance DAC,38%,Possible,1,318,,,partnerre ireland finance,,,,,,
OK,https://permid.org/1-4295867424,Pernod Ricard SA,92%,Excellent,1,319,,,pernod ricard,,,,,,
OK,https://permid.org/1-4295888326,Petrol dd Ljubljana,12%,Possible,1,320,,,petrol dd,,,,,,
OK,https://permid.org/1-4295868619,Peugeot Invest SA,21%,Possible,1,321,,,peugeot,,,,,,
OK,https://permid.org/1-4295875842,Poste Italiane SpA,92%,Excellent,1,322,,,poste italiane,,,,,,
OK,https://permid.org/1-4295884770,PostNL NV,92%,Excellent,1,323,,,postnl,,,,,,
OK,https://permid.org/1-5052537751,Prosegur Cash SA,92%,Excellent,1,324,,,prosegur cash,,,,,,
OK,https://permid.org/1-4295889552,Prosegur Compania de Seguridad SA,81%,Good,1,325,,,prosegur cia de seguridad,,,,,,
OK,https://permid.org/1-4295889552,Prosegur Compania de Seguridad SA,83%,Good,1,326,,,prosegur compania de seguridad,,,,,,
OK,https://permid.org/1-4295889552,Prosegur Compania de Seguridad SA,83%,Good,1,327,,,prosegur compania de seguridad,,,,,,
OK,,,,No Match,,328,,,prosu,,,,,,
OK,https://permid.org/1-4295866610,Publicis Groupe SA,92%,Excellent,1,329,,,publicis groupe,,,,,,
OK,https://permid.org/1-4296949624,RAI Radiotelevisione Italiana SpA,92%,Excellent,1,330,,,rai radiotelevisione italiana,,,,,,
OK,https://permid.org/1-5000027057,Reckitt Benckiser Treasury Services PLC,92%,Excellent,1,331,,,reckitt benckiser treasury services,,,,,,
OK,https://permid.org/1-4295889513,Red Electrica Corporacion SA,80%,Good,1,332,,,red electrica corporacion,,,,,,
OK,https://permid.org/1-4297190526,Red Electrica Finance Bv,62%,Good,1,333,,,red electrica financ,,,,,,
OK,https://permid.org/1-5042223801,Redexis Gas Finance BV,68%,Good,1,334,,,redexis gas finance,,,,,,
OK,https://permid.org/1-4295867592,Regie Autonome des Transports Parisiens EPIC,13%,Possible,1,335,,,regie autonome des transports parisien,,,,,,
OK,https://permid.org/1-4295867592,Regie Autonome des Transports Parisiens EPIC,86%,Good,1,336,,,regie autonome des transports parisiens ratp,,,,,,
OK,https://permid.org/1-5046041361,RELX Finance BV,92%,Excellent,1,337,,,relx finance,,,,,,
OK,https://permid.org/1-5040232111,REN Finance BV,92%,Excellent,1,338,,,ren finance,,,,,,
OK,https://permid.org/1-4295867385,Renault SA,92%,Excellent,1,339,,,renault,,,,,,
OK,https://permid.org/1-5000035934,Repsol International Finance BV,92%,Excellent,1,340,,,repsol intl finance,,,,,,
OK,,,,No Match,,341,,,resa,,,,,,
OK,https://permid.org/1-5076925680,Richemont International Holding S.A.,75%,Good,1,342,,,richemont international holding,,,,,,
OK,https://permid.org/1-5076925680,Richemont International Holding S.A.,75%,Good,1,343,,,richemont intl holding,,,,,,
OK,https://permid.org/1-4295869214,Robert Bosch GmbH,45%,Possible,1,344,,,robert bosch,,,,,,
OK,,,,No Match,,345,,,robert bosch investnedld,,,,,,
OK,https://permid.org/1-4296939181,Roche Finance Europe BV,92%,Excellent,1,346,,,roche finance europe,,,,,,
OK,https://permid.org/1-5000048708,Royal Schiphol Group NV,67%,Good,1,347,,,royal schiphol group,,,,,,
OK,,,,No Match,,348,,,rte edf transport,,,,,,
OK,https://permid.org/1-4295874870,Ryanair Holdings PLC,50%,Possible,1,349,,,ryanair,,,,,,
OK,https://permid.org/1-4295867343,Safran SA,92%,Excellent,1,350,,,safran,,,,,,
OK,https://permid.org/1-5074857091,Sagax EURO MTN NL BV,71%,Good,1,351,,,sagax euro mtn nl,,,,,,
OK,https://permid.org/1-4296654560,Gestion Securite de Stocks Securite SA,92%,Excellent,1,352,,,sagess,,,,,,
OK,https://permid.org/1-4295866416,Sampo plc,92%,Excellent,1,353,,,sampo,,,,,,
OK,https://permid.org/1-4295868215,Sanofi SA,92%,Excellent,1,354,,,sanofi,,,,,,
OK,https://permid.org/1-5043321284,SAP SE,92%,Excellent,1,355,,,sap,,,,,,
OK,https://permid.org/1-4295879856,Sato Holdings Corp,92%,Excellent,1,356,,,sato,,,,,,
OK,https://permid.org/1-5076162463,SBB Treasury Oyj,92%,Excellent,1,357,,,sbb treasury,,,,,,
OK,https://permid.org/1-5045949737,Schaeffler AG,92%,Excellent,1,358,,,schaeffler,,,,,,
OK,https://permid.org/1-5050268693,Schlumberger Finance France SAS,58%,Possible,1,359,,,schlumberger fin france,,,,,,
OK,https://permid.org/1-5050268693,Schlumberger Finance France SAS,24%,Possible,1,360,,,schlumberger finance,,,,,,
OK,https://permid.org/1-4295866940,Schneider Electric SE,92%,Excellent,1,361,,,schneider electric,,,,,,
OK,https://permid.org/1-4295866940,Schneider Electric SE,92%,Excellent,1,362,,,schneider electric,,,,,,
OK,https://permid.org/1-4295883014,SES SA,18%,Possible,1,363,,,ses,,,,,,
OK,https://permid.org/1-4297475585,Shell International Finance BV,92%,Excellent,1,364,,,shell international finance,,,,,,
OK,https://permid.org/1-4296784388,Siemens Financieringsmaatschappij NV,92%,Excellent,1,365,,,siemens financieringsmaatschappij,,,,,,
OK,,,,No Match,,366,,,siemens finanmaatschappij,,,,,,
OK,https://permid.org/1-4295890767,SIG Combibloc Services AG,92%,Excellent,1,367,,,sig combibloc,,,,,,
OK,https://permid.org/1-5050986901,Signify NV,92%,Excellent,1,368,,,signify,,,,,,
OK,https://permid.org/1-5061333138,Simon International Finance GP SARL,11%,Possible,1,369,,,simon international finance,,,,,,
OK,https://permid.org/1-5076357523,SIX Finance Luxembourg SA,74%,Good,1,370,,,six finance luxembourg,,,,,,
OK,https://permid.org/1-4295875615,Snam SpA,92%,Excellent,1,371,,,snam,,,,,,
OK,,,,No Match,,372,,,sncf mobilite,,,,,,
OK,,,,No Match,,373,,,societe anonyme de gestion des stocks de securite sage,,,,,,
OK,https://permid.org/1-5057739178,Societe des Autoroutes du Nord et de l'Est de la France {SANEF},71%,Good,1,374,,,societe des autoroutes du nord et de l est de la france sanef,,,,,,
OK,,,,No Match,,375,,,societe des autoroutes paris rhin rhone aprr,,,,,,
OK,https://permid.org/1-4295867475,Societe Fonciere Lyonnaise SA,92%,Excellent,1,376,,,societe fonciere lyonnaise,,,,,,
OK,https://permid.org/1-4295866888,Societe Nationale SNCF SA,80%,Good,1,377,,,societe nationale sncf,,,,,,
OK,https://permid.org/1-4295866614,Sodexo SA,92%,Excellent,1,378,,,sodexo,,,,,,
OK,https://permid.org/1-4295859421,Solvay SA,92%,Excellent,1,379,,,solvay,,,,,,
OK,https://permid.org/1-5040261492,SPP Distribucia as,92%,Excellent,1,380,,,spp distribucia,,,,,,
OK,,,,No Match,,381,,,spp infrastructure fing,,,,,,
OK,https://permid.org/1-4296088639,Stedin Holding NV,92%,Excellent,1,382,,,stedin holding,,,,,,
OK,https://permid.org/1-5000025511,Steinhoff Europe AG,66%,Good,1,383,,,steinhoff europe,,,,,,
OK,,,,No Match,,384,,,stellanti,,,,,,
OK,https://permid.org/1-5076388739,STG Global Finance BV,58%,Possible,1,385,,,stg global finance,,,,,,
OK,https://permid.org/1-4295866448,Stora Enso Oyj,92%,Excellent,1,386,,,stora enso,,,,,,
OK,,,,No Match,,387,,,strab,,,,,,
OK,https://permid.org/1-4296745954,Suedzucker International Finance BV,80%,Good,1,388,,,sudzucker intl finance,,,,,,
OK,https://permid.org/1-4298165294,Suez SA,92%,Excellent,1,389,,,suez,,,,,,
OK,https://permid.org/1-4298165294,Suez SA,92%,Excellent,1,390,,,suez,,,,,,
OK,https://permid.org/1-5001186082,Swisscom Finance Ltd,92%,Excellent,1,391,,,swisscom finance,,,,,,
OK,https://permid.org/1-4296750143,Talanx AG,92%,Excellent,1,392,,,talanx,,,,,,
OK,https://permid.org/1-5000025337,Telecom Italia Finance SA,92%,Excellent,1,393,,,telecom italia finance,,,,,,
OK,https://permid.org/1-4295875783,Telecom Italia SpA,92%,Excellent,1,394,,,telecom italia,,,,,,
OK,https://permid.org/1-4297399586,Telefonica Emisiones SAU,92%,Excellent,1,395,,,telefonica emisiones,,,,,,
OK,https://permid.org/1-5000075627,Telefonica O2 Holdings Ltd,92%,Excellent,1,396,,,telefonica europe,,,,,,
OK,https://permid.org/1-4297071947,Telekom Finanzmanagement GmbH,92%,Excellent,1,397,,,telekom finanzmanagement,,,,,,
OK,https://permid.org/1-4295866721,Teleperformance SE,92%,Excellent,1,398,,,teleperformance,,,,,,
OK,https://permid.org/1-5000075299,TenneT Holding BV,92%,Excellent,1,399,,,tennet holding,,,,,,
OK,https://permid.org/1-4295866515,Teollisuuden Voima Oyj,92%,Excellent,1,400,,,teollisuuden voima,,,,,,
OK,,,,No Match,,401,,,terna rete elettrica nazio,,,,,,
OK,,,,No Match,,402,,,thale,,,,,,
OK,https://permid.org/1-5044024092,TLG Immobilien AG,64%,Good,1,403,,,tlg immobilien,,,,,,
OK,https://permid.org/1-5050919571,TCR International Ltd,25%,Possible,1,404,,,total capital international,,,,,,
OK,,,,No Match,,405,,,total capital,,,,,,
OK,,,,No Match,,406,,,total infrastructures gaz france,,,,,,
OK,https://permid.org/1-5079693909,Traton Finance Luxembourg SA,31%,Possible,1,407,,,traton finance luxemburg,,,,,,
OK,https://permid.org/1-4297630575,Tyco Electronics Group SA,92%,Excellent,1,408,,,tyco electronics group,,,,,,
OK,https://permid.org/1-4295868264,Unibail-Rodamco-Westfield SE,92%,Excellent,1,409,,,unibail rodamco,,,,,,
OK,https://permid.org/1-5079208960,Unilever Finance Netherlands BV,69%,Good,1,410,,,unilever finance netherlands,,,,,,
OK,https://permid.org/1-4295894770,Unilever PLC,56%,Possible,1,411,,,unilever,,,,,,
OK,https://permid.org/1-5051387035,Uniper SE,92%,Excellent,1,412,,,uniper,,,,,,
OK,https://permid.org/1-4295858953,UNIQA Insurance Group AG,71%,Good,1,413,,,uniqa insurance group,,,,,,
OK,https://permid.org/1-5074779515,Upjohn Finance BV,92%,Excellent,1,414,,,upjohn finance,,,,,,
OK,https://permid.org/1-4295866353,UPM-Kymmene Oyj,92%,Excellent,1,415,,,upm kymmene,,,,,,
OK,https://permid.org/1-5046438306,Urenco Finance UK Ltd,61%,Good,1,416,,,urenco finance,,,,,,
OK,https://permid.org/1-4295867394,Valeo SE,92%,Excellent,1,417,,,valeo,,,,,,
OK,https://permid.org/1-5080045750,Vantage Towers AE,92%,Excellent,1,418,,,vantage towers,,,,,,
OK,https://permid.org/1-4295867473,Veolia Environnement SA,92%,Excellent,1,419,,,veolia environnement,,,,,,
OK,https://permid.org/1-4295867473,Veolia Environnement SA,92%,Excellent,1,420,,,veolia environnement,,,,,,
OK,https://permid.org/1-4295859071,Verbund AG,92%,Excellent,1,421,,,verbund,,,,,,
OK,https://permid.org/1-4297884956,VGP NV,92%,Excellent,1,422,,,vgp,,,,,,
OK,https://permid.org/1-4295859017,Vienna Insurance Group AG Wiener Versicherung Gruppe,92%,Excellent,1,423,,,vienna insurance group,,,,,,
OK,https://permid.org/1-5037635945,Vier Gas Transport GmbH,92%,Excellent,1,424,,,vier gas transport,,,,,,
OK,https://permid.org/1-4295867538,Vinci SA,92%,Excellent,1,425,,,vinci,,,,,,
OK,https://permid.org/1-4295867220,Vivendi SE,92%,Excellent,1,426,,,vivendi,,,,,,
OK,https://permid.org/1-4295867220,Vivendi SE,92%,Excellent,1,427,,,vivendi,,,,,,
OK,https://permid.org/1-4296694478,Volkswagen International Finance NV,59%,Possible,1,428,,,volkswagen intl finance,,,,,,
OK,https://permid.org/1-5040171243,Vonovia Finance BV,92%,Excellent,1,429,,,vonovia finance,,,,,,
OK,https://permid.org/1-5063761614,Vonovia SE,92%,Excellent,1,430,,,vonovia,,,,,,
OK,https://permid.org/1-4295868312,Wendel SE,92%,Excellent,1,431,,,wendel,,,,,,
OK,https://permid.org/1-5063720884,Whirlpool EMEA Finance SARL,50%,Possible,1,432,,,whirlpool emea finance,,,,,,
OK,https://permid.org/1-5052151291,Whirlpool Finance Luxembourg SARL,52%,Possible,1,433,,,whirlpool finance luxembourg,,,,,,
OK,https://permid.org/1-5076170784,Wizz Air Finance Company BV,92%,Excellent,1,434,,,wizz air finance company,,,,,,
OK,https://permid.org/1-4295884738,Wolters Kluwer NV,92%,Excellent,1,435,,,wolters kluwer,,,,,,
OK,https://permid.org/1-4296992313,Worldline SA,92%,Excellent,1,436,,,worldline,,,,,,
OK,https://permid.org/1-5052169705,WPC Eurobond BV,92%,Excellent,1,437,,,wpc eurobond,,,,,,
OK,https://permid.org/1-4296994496,WPP Finance (UK),43%,Possible,1,438,,,wpp finance,,,,,,
OK,https://permid.org/1-4297959131,Wurth Finance International BV,92%,Excellent,1,439,,,wurth finance international,,,,,,
OK,https://permid.org/1-5000685837,Zapadoslovenska Energetika as,92%,Excellent,1,440,,,zapadoslovenska energetika,,,,,,
OK,https://permid.org/1-5066539297,ZF Europe Finance BV,56%,Possible,1,441,,,zf europe finance,,,,,,
OK,https://permid.org/1-5068935173,Zurich Finance (Ireland) DAC,26%,Possible,1,442,,,zurich finance ireland,,,,,,
